0.983298, 0.976642, -1.92933
0.982261, 0.97782, -1.92997
0.982335, 0.976544, -1.92934
0.982326, 0.976056, -1.92914
0.982892, 0.975783, -1.92902
0.982261, 0.97782, -1.92997
0.982934, 0.974508, -1.9287
0.983214, 0.97655, -1.92928
0.983205, 0.976178, -1.92911
0.982484, 0.975084, -1.92893
0.983423, 0.976544, -1.92932
0.984211, 0.976593, -1.92954
0.983445, 0.975063, -1.92895
0.982587, 0.976315, -1.9292
0.982551, 0.975807, -1.92905
0.983408, 0.976339, -1.92921
0.98381, 0.976886, -1.92955
0.98382, 0.9752, -1.92913
0.982188, 0.975789, -1.92909
0.983478, 0.976815, -1.92944
0.982927, 0.975476, -1.929
0.982256, 0.976181, -1.92922
0.981959, 0.976211, -1.92934
0.982928, 0.974476, -1.92863
0.983028, 0.975487, -1.92906
0.983492, 0.976281, -1.9292
0.983748, 0.976563, -1.92938
0.982379, 0.976373, -1.92926
0.983156, 0.975591, -1.92898
0.983213, 0.976554, -1.92929
0.98231, 0.975013, -1.92883
0.983469, 0.975025, -1.92893
0.982379, 0.976373, -1.92926
0.984082, 0.974871, -1.92912
0.98218, 0.976168, -1.92923
0.983131, 0.975585, -1.92901
0.984082, 0.974871, -1.92912
0.983576, 0.975037, -1.92897
0.983547, 0.977698, -1.92989
0.982901, 0.975102, -1.92886
0.982106, 0.976061, -1.92921
0.981828, 0.974259, -1.92852
0.983822, 0.975002, -1.92903
0.984213, 0.976595, -1.92955
0.983837, 0.976663, -1.92946
0.982705, 0.975473, -1.92901
0.98358, 0.977058, -1.92958
0.981986, 0.976054, -1.92926
0.982166, 0.976214, -1.92924
0.983677, 0.975037, -1.92902
0.982502, 0.97542, -1.92892
0.982956, 0.975425, -1.92899
0.98195, 0.976391, -1.92939
0.982306, 0.976331, -1.92926
0.982828, 0.975507, -1.92901
0.982112, 0.975651, -1.92905
0.982226, 0.975113, -1.92887
0.983712, 0.976675, -1.92942
0.98384, 0.975029, -1.92905
0.982226, 0.975113, -1.92887
0.983785, 0.976618, -1.92942
0.982927, 0.975476, -1.929
0.982306, 0.976331, -1.92926
0.982979, 0.975454, -1.92901
0.983719, 0.975195, -1.92911
0.983237, 0.97621, -1.92912
0.982241, 0.975526, -1.92896
0.983738, 0.976657, -1.92943
0.983712, 0.976612, -1.92939
0.983916, 0.975115, -1.9291
0.983293, 0.975123, -1.92893
0.983566, 0.976576, -1.92935
0.983478, 0.975089, -1.92896
0.982087, 0.976255, -1.92931
0.983679, 0.976637, -1.92941
0.982154, 0.976665, -1.92945
0.982793, 0.975907, -1.92907
0.983013, 0.975041, -1.92883
0.983135, 0.976039, -1.92903
0.983066, 0.975268, -1.92895
0.982288, 0.974759, -1.92873
0.98203, 0.975745, -1.92917
0.981979, 0.97639, -1.92941
0.982303, 0.976223, -1.92923
0.983117, 0.975052, -1.92886
0.98349, 0.977203, -1.92963
0.983712, 0.976675, -1.92942
0.982845, 0.975136, -1.92886
0.982261, 0.976129, -1.92919
0.983329, 0.976304, -1.92919
0.983211, 0.975427, -1.92902
0.983534, 0.977641, -1.92982
0.984023, 0.975262, -1.92919
0.983534, 0.977641, -1.92982
0.982889, 0.976182, -1.92912
0.98377, 0.976175, -1.92922
0.983454, 0.975026, -1.92895
0.982895, 0.975572, -1.92908
0.983839, 0.976301, -1.92931
0.983168, 0.975355, -1.92899
0.983254, 0.975314, -1.92902
0.983329, 0.976304, -1.92919
0.983631, 0.977048, -1.92959
0.982323, 0.976158, -1.9292
0.982222, 0.976181, -1.92923
0.982217, 0.974908, -1.92877
0.983725, 0.974973, -1.929
0.983491, 0.975046, -1.92895
0.983751, 0.975036, -1.92903
0.983149, 0.975705, -1.92904
0.982284, 0.974815, -1.92874
0.982277, 0.976611, -1.9294
0.982767, 0.975585, -1.92902
0.982263, 0.974733, -1.92873
0.984231, 0.97667, -1.9296
0.982234, 0.976566, -1.92938
0.98246, 0.97589, -1.92907
0.982844, 0.975135, -1.92886
0.984174, 0.976671, -1.92955
0.981764, 0.97546, -1.92903
0.982442, 0.976148, -1.92913
0.982928, 0.97555, -1.92905
0.982646, 0.97547, -1.92902
0.983144, 0.975993, -1.92902
0.983137, 0.975283, -1.92896
0.983214, 0.975437, -1.92904
0.983493, 0.97515, -1.92901
0.982303, 0.976223, -1.92923
0.982971, 0.975188, -1.9289
0.983066, 0.975268, -1.92895
0.983677, 0.976384, -1.92931
0.983402, 0.975448, -1.92907
0.98238, 0.976233, -1.9292
0.982277, 0.976611, -1.9294
0.982326, 0.97785, -1.92999
0.983934, 0.97644, -1.92939
0.983657, 0.975586, -1.92924
0.983564, 0.975146, -1.92903
0.982868, 0.975886, -1.92907
0.983723, 0.976951, -1.92956
0.983942, 0.975236, -1.92917
0.982115, 0.976487, -1.92937
0.982335, 0.975942, -1.92912
0.982823, 0.975941, -1.92907
0.983815, 0.976829, -1.92953
0.983347, 0.97593, -1.929
0.983553, 0.975462, -1.92913
0.983626, 0.976302, -1.92924
0.982226, 0.976268, -1.92926
0.984286, 0.976293, -1.92942
0.98386, 0.977066, -1.92965
0.981924, 0.975433, -1.92901
0.982222, 0.976226, -1.92925
0.983824, 0.976424, -1.92938
0.983282, 0.975899, -1.92905
0.983902, 0.977189, -1.92972
0.983818, 0.975251, -1.92916
0.983144, 0.975917, -1.92907
0.983444, 0.975232, -1.92899
0.982904, 0.976012, -1.92911
0.982364, 0.976337, -1.92924
0.983194, 0.97609, -1.92907
0.983701, 0.977001, -1.92958
0.982784, 0.97505, -1.92881
0.981908, 0.974236, -1.92846
0.982414, 0.976286, -1.92922
0.983263, 0.975851, -1.92909
0.984096, 0.976208, -1.9294
0.981944, 0.975607, -1.92909
0.983801, 0.975078, -1.92906
0.982024, 0.975178, -1.92884
0.982335, 0.976345, -1.92926
